date,incidence,Rt,lambda1,lambda1_std,mobility_retail,mobility_retail_std
2022-02-12,207780,0.938622,3.5901245447617702,-0.5990059563394851,-16,0.4674576546822626
2022-02-13,206440,0.9492155,3.5901245447617702,-0.5990059563394851,-16,0.4674576546822626
2022-02-14,205554,0.9589855,3.5901245447617702,-0.5990059563394851,-4,1.0320393726192187
2022-02-15,205295,0.96879,3.5901245447617702,-0.5990059563394851,-15,0.5145061311770089
2022-02-16,205414,0.9787015,3.5901245447617702,-0.5990059563394851,-14,0.5615546076717552
2022-02-17,206378,0.9891515,3.5901245447617702,-0.5990059563394851,-10,0.7497485136507406
2022-02-18,207918,1.00076,3.4133379472251804,-0.696210468396348,-32,-0.28531796923367886
2022-02-19,210604,1.01374,3.4133379472251804,-0.696210468396348,-21,0.2322152722085309
2022-02-20,214363,1.028675,3.4133379472251804,-0.696210468396348,-22,0.18516679571378455
2022-02-21,219175,1.045335,3.4133379472251804,-0.696210468396348,-13,0.6086030841665017
2022-02-22,225681,1.063325,3.4133379472251804,-0.696210468396348,-11,0.7027000371559943
2022-02-23,233666,1.08208,3.4133379472251804,-0.696210468396348,-10,0.7497485136507406
2022-02-24,242945,1.1018,3.4133379472251804,-0.696210468396348,-13,0.6086030841665017
2022-02-25,253783,1.121045,3.4133379472251804,-0.696210468396348,-9,0.796796990145487
2022-02-26,266155,1.13998,6.3642286771070244,0.926310115902568,-12,0.655651560661248
2022-02-27,280001,1.156845,NA,NA,-8,0.8438454666402333
2022-02-28,295228,1.17144,NA,NA,-14,0.5615546076717552
2022-03-01,311482,1.18273,NA,NA,-17,0.4204091781875163
2022-03-02,328740,1.19079,NA,NA,-17,0.4204091781875163
2022-03-03,346549,1.195455,NA,NA,-16,0.4674576546822626
2022-03-04,364703,1.197005,NA,NA,-14,0.5615546076717552
2022-03-05,382957,1.19449,NA,NA,-14,0.5615546076717552
2022-03-06,400989,1.189125,NA,NA,-11,0.7027000371559943
2022-03-07,418539,1.18211,NA,NA,-15,0.5145061311770089
2022-03-08,434990,1.1722,NA,NA,-16,0.4674576546822626
2022-03-09,450333,1.1608,NA,NA,-17,0.4204091781875163
2022-03-10,464560,1.148205,NA,NA,-16,0.4674576546822626
2022-03-11,477567,1.13452,NA,NA,-19,0.32631222519802355
2022-03-12,488454,1.12022,NA,NA,-17,0.4204091781875163
2022-03-13,497872,1.105295,NA,NA,-16,0.4674576546822626
2022-03-14,505467,1.08994,NA,NA,-16,0.4674576546822626
2022-03-15,510545,1.07444,NA,NA,-17,0.4204091781875163
2022-03-16,513734,1.058665,NA,NA,-20,0.27926374870327725
2022-03-17,514956,1.04292,NA,NA,-13,0.6086030841665017
2022-03-18,513949,1.02737,NA,NA,-14,0.5615546076717552
2022-03-19,510836,1.012235,NA,NA,-16,0.4674576546822626
2022-03-20,506128,0.9979685,NA,NA,-12,0.655651560661248
2022-03-21,499767,0.9844865,NA,NA,-15,0.5145061311770089
2022-03-22,491878,0.971985,NA,NA,-16,0.4674576546822626
2022-03-23,482630,0.9607655,NA,NA,-13,0.6086030841665017
2022-03-24,473256,0.950963,NA,NA,-12,0.655651560661248
2022-03-25,463446,0.9425775,NA,NA,-11,0.7027000371559943
2022-03-26,453539,0.935682,NA,NA,-12,0.655651560661248
2022-03-27,443946,0.930281,NA,NA,-10,0.7497485136507406
2022-03-28,434469,0.9265695,NA,NA,-14,0.5615546076717552
2022-03-29,425348,0.9242345,NA,NA,-18,0.3733607016927699
2022-03-30,416490,0.9225975,NA,NA,-18,0.3733607016927699
2022-03-31,407808,0.9220275,NA,NA,-16,0.4674576546822626
2022-04-01,399246,0.9211785,NA,NA,-16,0.4674576546822626
2022-04-02,390215,0.919035,NA,NA,-17,0.4204091781875163
2022-04-03,380839,0.915693,NA,NA,-14,0.5615546076717552
2022-04-04,370691,0.9110935,NA,NA,-17,0.4204091781875163
2022-04-05,359351,0.903869,NA,NA,-16,0.4674576546822626
2022-04-06,346464,0.8944615,NA,NA,-16,0.4674576546822626
2022-04-07,332358,0.882031,NA,NA,-16,0.4674576546822626
2022-04-08,316972,0.867494,NA,NA,-13,0.6086030841665017
2022-04-09,300317,0.851339,NA,NA,-16,0.4674576546822626
2022-04-10,282728,0.8336825,NA,NA,-10,0.7497485136507406
2022-04-11,264724,0.815186,NA,NA,-7,0.8908939431349796
2022-04-12,246408,0.7973325,NA,NA,-11,0.7027000371559943
2022-04-13,228523,0.7805125,NA,NA,-7,0.8908939431349796
2022-04-14,211508,0.7662585,NA,NA,1,1.2672817550929503
2022-04-15,195580,0.75471,NA,NA,-10,0.7497485136507406
2022-04-16,181022,0.7469205,NA,NA,-20,0.27926374870327725
2022-04-17,168099,0.743105,NA,NA,-33,-0.33236644572842516
2022-04-18,156673,0.743932,NA,NA,-5,0.9849908961244723
2022-04-19,146916,0.749046,NA,NA,-13,0.6086030841665017
2022-04-20,138774,0.75846,NA,NA,-11,0.7027000371559943
2022-04-21,132071,0.772508,NA,NA,-10,0.7497485136507406
2022-04-22,126652,0.7904215,NA,NA,-13,0.6086030841665017
2022-04-23,122547,0.811423,NA,NA,-16,0.4674576546822626
2022-04-24,119423,0.834538,NA,NA,-12,0.655651560661248
2022-04-25,117305,0.8589345,NA,NA,-12,0.655651560661248
2022-04-26,115790,0.882514,NA,NA,-12,0.655651560661248
2022-04-27,114793,0.9045765,NA,NA,-12,0.655651560661248
2022-04-28,114158,0.924178,NA,NA,-10,0.7497485136507406
2022-04-29,113666,0.9404275,NA,NA,-8,0.8438454666402333
2022-04-30,113195,0.95276400000000006,NA,NA,-10,0.7497485136507406
2022-05-01,112559,0.9599405,NA,NA,-1,1.1731848021034577
2022-05-02,111744,0.9628475,NA,NA,0,1.220233278598204
2022-05-03,110682,0.9618385,NA,NA,-13,0.6086030841665017
2022-05-04,109229,0.957691,NA,NA,-13,0.6086030841665017
2022-05-05,107322,0.951106,NA,NA,-7,0.8908939431349796
2022-05-06,105091,0.942869,NA,NA,-11,0.7027000371559943
2022-05-07,102632,0.9343245,NA,NA,-12,0.655651560661248
2022-05-08,100081,0.9259725,NA,NA,-6,0.937942419629726
2022-05-09,97445,0.9190375,NA,NA,-11,0.7027000371559943
2022-05-10,94916,0.9135835,NA,NA,-12,0.655651560661248
2022-05-11,92633,0.9107565,NA,NA,-13,0.6086030841665017
2022-05-12,90578,0.9107085,NA,NA,-10,0.7497485136507406
2022-05-13,88906,0.914348,NA,NA,-10,0.7497485136507406
2022-05-14,87624,0.921669,NA,NA,-14,0.5615546076717552
2022-05-15,86838,0.9325165,NA,NA,-11,0.7027000371559943
2022-05-16,86591,0.9463425,NA,NA,-12,0.655651560661248
2022-05-17,86969,0.9629175,NA,NA,-11,0.7027000371559943
2022-05-18,87904,0.9822975,NA,NA,-10,0.7497485136507406
2022-05-19,89380,1.002685,NA,NA,-9,0.796796990145487
2022-05-20,91368,1.024655,NA,NA,-12,0.655651560661248
2022-05-21,93947,1.04575,NA,NA,-13,0.6086030841665017
2022-05-22,96997,1.06622,NA,NA,-8,0.8438454666402333
2022-05-23,100492,1.08558,NA,NA,-12,0.655651560661248
2022-05-24,104360,1.10279,NA,NA,-12,0.655651560661248
2022-05-25,108613,1.116985,NA,NA,-10,0.7497485136507406
2022-05-26,113211,1.12876,NA,NA,-8,0.8438454666402333
2022-05-27,118070,1.137795,NA,NA,-7,0.8908939431349796
2022-05-28,123138,1.14401,NA,NA,-13,0.6086030841665017
2022-05-29,128372,1.147975,NA,NA,-7,0.8908939431349796
2022-05-30,133813,1.15003,NA,NA,-2,1.1261363256087114
2022-05-31,139338,1.150905,NA,NA,-1,1.1731848021034577
2022-06-01,144989,1.15119,NA,NA,9,1.6436695670509212
2022-06-02,150828,1.150265,NA,NA,7,1.5495726140614283
2022-06-03,156808,1.1493,NA,NA,-13,0.6086030841665017
2022-06-04,162937,1.148915,NA,NA,-23,0.13811831921903822
2022-06-05,169377,1.14853,NA,NA,-21,0.2322152722085309
2022-06-06,176009,1.1478,NA,NA,-12,0.655651560661248
2022-06-07,183046,1.147375,NA,NA,-12,0.655651560661248
2022-06-08,190393,1.14762,NA,NA,-12,0.655651560661248
2022-06-09,198068,1.148075,NA,NA,-11,0.7027000371559943
2022-06-10,205956,1.14821,NA,NA,-10,0.7497485136507406
2022-06-11,214153,1.14859,NA,NA,-15,0.5145061311770089
2022-06-12,222750,1.149095,NA,NA,-8,0.8438454666402333
2022-06-13,231756,1.149615,NA,NA,-9,0.796796990145487
2022-06-14,241254,1.15035,NA,NA,-9,0.796796990145487
2022-06-15,251177,1.151605,NA,NA,-8,0.8438454666402333
2022-06-16,261648,1.152905,NA,NA,-7,0.8908939431349796
2022-06-17,272596,1.154755,NA,NA,-11,0.7027000371559943
2022-06-18,284699,1.157385,NA,NA,-16,0.4674576546822626
2022-06-19,297470,1.160045,NA,NA,-5,0.9849908961244723
2022-06-20,311254,1.163245,NA,NA,-8,0.8438454666402333
2022-06-21,325716,1.16575,NA,NA,-10,0.7497485136507406
2022-06-22,340426,1.167185,NA,NA,-10,0.7497485136507406
2022-06-23,355527,1.16757,NA,NA,-11,0.7027000371559943
2022-06-24,370732,1.165365,NA,NA,-10,0.7497485136507406
2022-06-25,385388,1.16028,NA,NA,-14,0.5615546076717552
2022-06-26,398807,1.15078,NA,NA,-7,0.8908939431349796
2022-06-27,410313,1.137665,NA,NA,-9,0.796796990145487
2022-06-28,419667,1.120665,NA,NA,-10,0.7497485136507406
2022-06-29,425443,1.10002,NA,NA,-8,0.8438454666402333
2022-06-30,427321,1.075215,NA,NA,-6,0.937942419629726
2022-07-01,425372,1.047065,NA,NA,-9,0.796796990145487
2022-07-02,419160,1.017185,NA,NA,-14,0.5615546076717552
2022-07-03,409260,0.9859255,NA,NA,-8,0.8438454666402333
2022-07-04,395900,0.955031,NA,NA,-8,0.8438454666402333
2022-07-05,379526,0.9247505,NA,NA,-9,0.796796990145487
2022-07-06,361186,0.896389,NA,NA,-9,0.796796990145487
2022-07-07,341938,0.870518,NA,NA,-7,0.8908939431349796
2022-07-08,322223,0.8475535,NA,NA,-9,0.796796990145487
2022-07-09,302781,0.8281205,NA,NA,-16,0.4674576546822626
2022-07-10,284200,0.812819,NA,NA,-10,0.7497485136507406
2022-07-11,266772,0.801557,NA,NA,-7,0.8908939431349796
2022-07-12,250773,0.7946735,NA,NA,-10,0.7497485136507406
2022-07-13,236328,0.791344,NA,NA,-7,0.8908939431349796
2022-07-14,223364,0.79211,NA,NA,-6,0.937942419629726
2022-07-15,212165,0.796423,NA,NA,-13,0.6086030841665017
2022-07-16,202608,0.8041775,NA,NA,-16,0.4674576546822626
2022-07-17,194522,0.8148785,NA,NA,-11,0.7027000371559943
2022-07-18,187769,0.827651,NA,NA,-13,0.6086030841665017
2022-07-19,182077,0.842795,NA,NA,-16,0.4674576546822626
2022-07-20,177396,0.857742,NA,NA,-5,0.9849908961244723
2022-07-21,173405,0.87368,NA,NA,-4,1.0320393726192187
2022-07-22,170259,0.8887595,NA,NA,-9,0.796796990145487
2022-07-23,167695,0.9033085,NA,NA,-15,0.5145061311770089
2022-07-24,165637,0.9166925,NA,NA,-12,0.655651560661248
2022-07-25,163751,0.9275995,NA,NA,-4,1.0320393726192187
2022-07-26,161976,0.935726,NA,NA,-4,1.0320393726192187
2022-07-27,160048,0.9411715,NA,NA,-3,1.079087849113965
2022-07-28,157948,0.943125,NA,NA,-2,1.1261363256087114
2022-07-29,155505,0.941715,NA,NA,-4,1.0320393726192187
2022-07-30,152424,0.937556,NA,NA,-13,0.6086030841665017
2022-07-31,148871,0.9301965,NA,NA,-7,0.8908939431349796
2022-08-01,144524,0.9206275,NA,NA,-1,1.1731848021034577
2022-08-02,139836,0.9092075,NA,NA,-4,1.0320393726192187
2022-08-03,134732,0.8962065,NA,NA,-3,1.079087849113965
2022-08-04,129278,0.882993,NA,NA,-3,1.079087849113965
2022-08-05,123677,0.8705075,NA,NA,-7,0.8908939431349796
2022-08-06,118013,0.8590165,NA,NA,-15,0.5145061311770089
2022-08-07,112498,0.8493965,NA,NA,-7,0.8908939431349796
2022-08-08,107321,0.842525,NA,NA,-3,1.079087849113965
2022-08-09,102433,0.8386275,NA,NA,-5,0.9849908961244723
2022-08-10,98059,0.8380985,NA,NA,-5,0.9849908961244723
2022-08-11,94302,0.840844,NA,NA,-7,0.8908939431349796
2022-08-12,91057,0.8470875,NA,NA,-12,0.655651560661248
2022-08-13,88414,0.856473,NA,NA,-20,0.27926374870327725
2022-08-14,86253,0.8682735,NA,NA,-12,0.655651560661248
2022-08-15,84554,0.882075,NA,NA,-5,0.9849908961244723
2022-08-16,83272,0.89625,NA,NA,-6,0.937942419629726
2022-08-17,82400,0.911256,NA,NA,-6,0.937942419629726
2022-08-18,81759,0.9259965,NA,NA,-5,0.9849908961244723
2022-08-19,81316,0.939831,NA,NA,-8,0.8438454666402333
2022-08-20,80994,0.9523005,NA,NA,-15,0.5145061311770089
2022-08-21,80929,0.9628075,NA,NA,-7,0.8908939431349796
2022-08-22,80896,0.9719725,NA,NA,-4,1.0320393726192187
2022-08-23,80914,0.979579,NA,NA,-4,1.0320393726192187
2022-08-24,81081,0.985832,NA,NA,-4,1.0320393726192187
2022-08-25,81295,0.9910185,NA,NA,-5,0.9849908961244723
2022-08-26,81580,0.9965765,NA,NA,-5,0.9849908961244723
2022-08-27,82047,1.00247,NA,NA,-14,0.5615546076717552
2022-08-28,82693,1.008835,NA,NA,-1,1.1731848021034577
2022-08-29,83591,1.016165,NA,NA,0,1.220233278598204
2022-08-30,84860,1.024855,NA,NA,-4,1.0320393726192187
2022-08-31,86375,1.03473,NA,NA,-2,1.1261363256087114
2022-09-01,88239,1.045955,NA,NA,-6,0.937942419629726
2022-09-02,90502,1.058275,NA,NA,-9,0.796796990145487
2022-09-03,93146,1.071385,NA,NA,-12,0.655651560661248
2022-09-04,96188,1.08498,NA,NA,-9,0.796796990145487
2022-09-05,99612,1.098105,NA,NA,-7,0.8908939431349796
2022-09-06,103578,1.11134,NA,NA,-12,0.655651560661248
2022-09-07,107872,1.12383,NA,NA,-11,0.7027000371559943
2022-09-08,112641,1.13523,NA,NA,-12,0.655651560661248
2022-09-09,117751,1.145585,NA,NA,-13,0.6086030841665017
2022-09-10,123320,1.15409,NA,NA,-15,0.5145061311770089
2022-09-11,129176,1.16106,NA,NA,-10,0.7497485136507406
2022-09-12,135239,1.165725,NA,NA,-11,0.7027000371559943
2022-09-13,141677,1.16937,NA,NA,-11,0.7027000371559943
2022-09-14,148393,1.1714,NA,NA,-10,0.7497485136507406
2022-09-15,155283,1.172345,NA,NA,-9,0.796796990145487
2022-09-16,162192,1.1705,NA,NA,-9,0.796796990145487
2022-09-17,169355,1.16767,NA,NA,-11,0.7027000371559943
2022-09-18,176312,1.16339,NA,NA,-1,1.1731848021034577
2022-09-19,183269,1.157645,NA,NA,-60,-1.6026753110865763
2022-09-20,189876,1.150305,NA,NA,-8,0.8438454666402333
2022-09-21,196055,1.141305,NA,NA,-9,0.796796990145487
2022-09-22,201648,1.130835,NA,NA,-10,0.7497485136507406
2022-09-23,206792,1.11863,NA,NA,-10,0.7497485136507406
2022-09-24,211069,1.10544,NA,NA,-11,0.7027000371559943
2022-09-25,214365,1.09092,NA,NA,-7,0.8908939431349796
2022-09-26,216728,1.075415,NA,NA,-10,0.7497485136507406
2022-09-27,218185,1.05945,NA,NA,-11,0.7027000371559943
2022-09-28,218658,1.043515,NA,NA,-7,0.8908939431349796
2022-09-29,218316,1.0277,NA,NA,-8,0.8438454666402333
2022-09-30,217045,1.012495,NA,NA,-12,0.655651560661248
2022-10-01,215286,0.9987785,NA,NA,-8,0.8438454666402333
2022-10-02,212864,0.986909,NA,NA,-6,0.937942419629726
2022-10-03,210146,0.9769335,NA,NA,-8,0.8438454666402333
2022-10-04,207472,0.969214,NA,NA,-11,0.7027000371559943
2022-10-05,204865,0.964019,NA,NA,-13,0.6086030841665017
2022-10-06,202631,0.96081,NA,NA,-9,0.796796990145487
2022-10-07,200469,0.9594845,NA,NA,-12,0.655651560661248
2022-10-08,198643,0.9599375,NA,NA,-9,0.796796990145487
2022-10-09,197016,0.9614885,NA,NA,-8,0.8438454666402333
2022-10-10,195511,0.963359,NA,NA,-10,0.7497485136507406
2022-10-11,194152,0.9651895,NA,NA,-11,0.7027000371559943
2022-10-12,192694,0.965495,NA,NA,-11,0.7027000371559943
2022-10-13,190741,0.9637345,NA,NA,-9,0.796796990145487
2022-10-14,188366,0.95939,NA,NA,-10,0.7497485136507406
2022-10-15,185112,0.9519715,NA,NA,-11,0.7027000371559943
2022-10-16,180975,0.941449,NA,NA,NA,NA
2022-10-17,175845,0.9280885,NA,NA,NA,NA
2022-10-18,169784,0.9122015,NA,NA,NA,NA
2022-10-19,162776,0.894471,NA,NA,NA,NA
2022-10-20,154979,0.8755885,NA,NA,NA,NA
2022-10-21,146745,0.8569595,NA,NA,NA,NA
2022-10-22,138493,0.8392615,NA,NA,NA,NA
2022-10-23,130205,0.822933,NA,NA,NA,NA
2022-10-24,122399,0.8100295,NA,NA,NA,NA
2022-10-25,115035,0.800802,NA,NA,NA,NA
2022-10-26,108420,0.7957595,NA,NA,NA,NA
2022-10-27,102442,0.7952715,NA,NA,NA,NA
2022-10-28,97464,0.7997845,NA,NA,NA,NA
2022-10-29,93447,0.809247,NA,NA,NA,NA
2022-10-30,90338,0.8246395,NA,NA,NA,NA
2022-10-31,88148,0.8445695,NA,NA,NA,NA
2022-11-01,86896,0.869049,NA,NA,NA,NA
2022-11-02,86482,0.897837,NA,NA,NA,NA
2022-11-03,86879,0.9287865,NA,NA,NA,NA
2022-11-04,88065,0.9615285,NA,NA,NA,NA
2022-11-05,89947,0.994244,NA,NA,NA,NA
2022-11-06,92557,1.0251,NA,NA,NA,NA
2022-11-07,95761,1.05363,NA,NA,NA,NA
2022-11-08,99531,1.078945,NA,NA,NA,NA
2022-11-09,103631,1.100095,NA,NA,NA,NA
2022-11-10,107990,1.116745,NA,NA,NA,NA
2022-11-11,112371,1.126955,NA,NA,NA,NA
2022-11-12,116708,1.13153,NA,NA,NA,NA
2022-11-13,120950,1.13165,NA,NA,NA,NA
2022-11-14,124740,1.12624,NA,NA,NA,NA
2022-11-15,127998,1.11717,NA,NA,NA,NA
2022-11-16,130718,1.104975,NA,NA,NA,NA
2022-11-17,132820,1.091505,NA,NA,NA,NA
2022-11-18,134376,1.07652,NA,NA,NA,NA
2022-11-19,135467,1.061995,NA,NA,NA,NA
2022-11-20,136198,1.04871,NA,NA,NA,NA
2022-11-21,136800,1.037815,NA,NA,NA,NA
2022-11-22,137305,1.03016,NA,NA,NA,NA
2022-11-23,138057,1.02623,NA,NA,NA,NA
2022-11-24,139234,1.026325,NA,NA,NA,NA
2022-11-25,140883,1.029815,NA,NA,NA,NA
2022-11-26,143308,1.037975,NA,NA,NA,NA
2022-11-27,146520,1.049655,NA,NA,NA,NA
2022-11-28,150647,1.06412,NA,NA,NA,NA
2022-11-29,155740,1.080835,NA,NA,NA,NA
2022-11-30,161792,1.099485,NA,NA,NA,NA
2022-12-01,168910,1.118545,NA,NA,NA,NA
2022-12-02,177175,1.13765,NA,NA,NA,NA
2022-12-03,186510,1.155595,NA,NA,NA,NA
2022-12-04,196943,1.171465,NA,NA,NA,NA
2022-12-05,208084,1.18475,NA,NA,NA,NA
2022-12-06,220003,1.19535,NA,NA,NA,NA
2022-12-07,232536,1.20274,NA,NA,NA,NA
2022-12-08,245655,1.206275,NA,NA,NA,NA
2022-12-09,258960,1.206195,NA,NA,NA,NA
2022-12-10,272174,1.202245,NA,NA,NA,NA
2022-12-11,284985,1.194435,NA,NA,NA,NA
2022-12-12,296807,1.182285,NA,NA,NA,NA
2022-12-13,307446,1.166555,NA,NA,NA,NA
2022-12-14,315920,1.146995,NA,NA,NA,NA
2022-12-15,322025,1.122955,NA,NA,NA,NA
2022-12-16,324931,1.09567,NA,NA,NA,NA
2022-12-17,324609,1.06466,NA,NA,NA,NA
2022-12-18,320431,1.030335,NA,NA,NA,NA
2022-12-19,312259,0.9933755,NA,NA,NA,NA
2022-12-20,300802,0.9553445,NA,NA,NA,NA
2022-12-21,285903,0.91631,NA,NA,NA,NA
2022-12-22,268452,0.8768025,NA,NA,NA,NA
2022-12-23,249092,0.8385925,NA,NA,NA,NA
2022-12-24,228625,0.802279,NA,NA,NA,NA
2022-12-25,208106,0.768389,NA,NA,NA,NA
2022-12-26,188111,0.738449,NA,NA,NA,NA
2022-12-27,169332,0.7130485,NA,NA,NA,NA
2022-12-28,152359,0.692665,NA,NA,NA,NA
2022-12-29,137209,0.67775,NA,NA,NA,NA
2022-12-30,123987,0.6695265,NA,NA,NA,NA
2022-12-31,112776,0.6670775,NA,NA,NA,NA
2023-01-01,103477,0.6725595,NA,NA,NA,NA
2023-01-02,95985,0.684244,NA,NA,NA,NA
2023-01-03,90052,0.70233,NA,NA,NA,NA
2023-01-04,85677,0.726808,NA,NA,NA,NA
2023-01-05,82458,0.756872,NA,NA,NA,NA
2023-01-06,80424,0.7917155,NA,NA,NA,NA
2023-01-07,79298,0.82975,NA,NA,NA,NA
2023-01-08,78973,0.869169,NA,NA,NA,NA
2023-01-09,79338,0.90913,NA,NA,NA,NA
2023-01-10,80405,0.9468765,NA,NA,NA,NA
2023-01-11,81919,0.980959,NA,NA,NA,NA
2023-01-12,83914,1.01118,NA,NA,NA,NA
2023-01-13,86247,1.037285,NA,NA,NA,NA
2023-01-14,88752,1.057765,NA,NA,NA,NA
2023-01-15,91525,1.074265,NA,NA,NA,NA
2023-01-16,94397,1.087355,NA,NA,NA,NA
2023-01-17,97472,1.09631,NA,NA,NA,NA
2023-01-18,100580,1.102675,NA,NA,NA,NA
2023-01-19,103800,1.10697,NA,NA,NA,NA
2023-01-20,107121,1.109855,NA,NA,NA,NA
2023-01-21,110545,1.112565,NA,NA,NA,NA
2023-01-22,114182,1.11386,NA,NA,NA,NA
2023-01-23,117874,1.114355,NA,NA,NA,NA
2023-01-24,121579,1.11456,NA,NA,NA,NA
2023-01-25,125546,1.11401,NA,NA,NA,NA
2023-01-26,129484,1.11313,NA,NA,NA,NA
2023-01-27,133252,1.111145,NA,NA,NA,NA
2023-01-28,136853,1.107565,NA,NA,NA,NA
2023-01-29,140260,1.102645,NA,NA,NA,NA
2023-01-30,143502,1.096825,NA,NA,NA,NA
2023-01-31,146368,1.08967,NA,NA,NA,NA
2023-02-01,148953,1.08178,NA,NA,NA,NA
2023-02-02,151155,1.07323,NA,NA,NA,NA
2023-02-03,153040,1.0643,NA,NA,NA,NA
2023-02-04,154482,1.055555,NA,NA,NA,NA
2023-02-05,155683,1.047095,NA,NA,NA,NA
2023-02-06,156671,1.03884,NA,NA,NA,NA
2023-02-07,157333,1.031165,NA,NA,NA,NA
2023-02-08,157886,1.024315,NA,NA,NA,NA
2023-02-09,158285,1.018125,NA,NA,NA,NA
2023-02-10,158422,1.01205,NA,NA,NA,NA
2023-02-11,158389,1.00728,NA,NA,NA,NA
2023-02-12,158209,1.00287,NA,NA,NA,NA
2023-02-13,157852,0.9982745,NA,NA,NA,NA
2023-02-14,157410,0.9943055,NA,NA,NA,NA
2023-02-15,156890,0.9904745,NA,NA,NA,NA
2023-02-16,156163,0.987202,NA,NA,NA,NA
2023-02-17,155335,0.983879,NA,NA,NA,NA
2023-02-18,154365,0.9815735,NA,NA,NA,NA
2023-02-19,153282,0.979682,NA,NA,NA,NA
2023-02-20,152437,0.977896,NA,NA,NA,NA
2023-02-21,151814,0.97744,NA,NA,NA,NA
2023-02-22,151058,0.9776235,NA,NA,NA,NA
2023-02-23,150317,0.9782835,NA,NA,NA,NA
2023-02-24,149593,0.980671,NA,NA,NA,NA
2023-02-25,149426,0.983057,NA,NA,NA,NA
2023-02-26,149513,0.98618,NA,NA,NA,NA
2023-02-27,149697,0.9884275,NA,NA,NA,NA
2023-02-28,149338,0.9892535,NA,NA,NA,NA
